#	技能升级表									
#	Id		HeroType	SkillIndex	SkillLevel	CoinCost	CostEXP	RequiresHeroStarLevel	RequiresHeroLevel	MightParam
#	int		int	int	int	int	int	int	int	int
#	技能编号	策划备注	英雄编号	技能索引	技能等级	金币消耗	升级需要经验	需求英雄星级	需求英雄等级	战斗力参数
	1150904	岳飞技能4lv4	16	9	4	30000	40000	0	0	10
	1150905	岳飞技能4lv5	16	9	5	89999	99999	0	0	10
	1158801	岳飞闪避技能	16	4	1	10000	1000	0	0	10
	1160101	佐罗连续技第1击lv1	17	0	1	100	1000	0	0	10
	1160102	佐罗连续技第1击lv2	17	0	2	1000	5000	0	0	10
	1160103	佐罗连续技第1击lv3	17	0	3	5000	12000	0	0	10
	1160104	佐罗连续技第1击lv4	17	0	4	18888	30000	0	0	10
	1160105	佐罗连续技第1击lv5	17	0	5	66666	80000	0	0	10
	1160601	佐罗技能1lv1	17	1	1	150	1000	0	0	10
	1160602	佐罗技能1lv2	17	1	2	1800	5000	0	0	10
	1160603	佐罗技能1lv3	17	1	3	6823	12000	0	0	10
	1160604	佐罗技能1lv4	17	1	4	21000	30000	0	0	10
	1160605	佐罗技能1lv5	17	1	5	68888	80000	0	0	10
	1160701	佐罗技能2lv1	17	2	1	150	2000	0	10	10
	1160702	佐罗技能2lv2	17	2	2	1800	7000	0	10	10
	1160703	佐罗技能2lv3	17	2	3	6823	15000	0	10	10
	1160704	佐罗技能2lv4	17	2	4	21000	40000	0	10	10
	1160705	佐罗技能2lv5	17	2	5	68888	99999	0	10	10
	1160801	佐罗技能3lv1	17	3	1	1000	2000	3	15	10
	1160802	佐罗技能3lv2	17	3	2	5000	7000	3	15	10
	1160803	佐罗技能3lv3	17	3	3	12000	15000	3	15	10
	1160804	佐罗技能3lv4	17	3	4	30000	40000	3	15	10
	1160805	佐罗技能3lv5	17	3	5	89999	99999	3	15	10
	1160901	佐罗技能4lv1	17	9	1	1000	2000	0	0	10
	1160902	佐罗技能4lv2	17	9	2	5000	7000	0	0	10
	1160903	佐罗技能4lv3	17	9	3	12000	15000	0	0	10
	1160904	佐罗技能4lv4	17	9	4	30000	40000	0	0	10
	1160905	佐罗技能4lv5	17	9	5	89999	99999	0	0	10
	1170101	项羽连续技第1击lv1	18	0	1	100	1000	0	0	10
	1170102	项羽连续技第1击lv2	18	0	2	1000	5000	0	0	10
	1170103	项羽连续技第1击lv3	18	0	3	5000	12000	0	0	10
	1170104	项羽连续技第1击lv4	18	0	4	18888	30000	0	0	10
	1170105	项羽连续技第1击lv5	18	0	5	66666	80000	0	0	10
	1170601	项羽技能1lv1	18	1	1	150	1000	0	0	10
	1170602	项羽技能1lv2	18	1	2	1800	5000	0	0	10
	1170603	项羽技能1lv3	18	1	3	6823	12000	0	0	10
	1170604	项羽技能1lv4	18	1	4	21000	30000	0	0	10
	1170605	项羽技能1lv5	18	1	5	68888	80000	0	0	10
	1170701	项羽技能2lv1	18	2	1	150	2000	0	10	10
	1170702	项羽技能2lv2	18	2	2	1800	7000	0	10	10
	1170703	项羽技能2lv3	18	2	3	6823	15000	0	10	10
	1170704	项羽技能2lv4	18	2	4	21000	40000	0	10	10
	1170705	项羽技能2lv5	18	2	5	68888	99999	0	10	10
	1170801	项羽技能3lv1	18	3	1	1000	2000	3	15	10
	1170802	项羽技能3lv2	18	3	2	5000	7000	3	15	10
	1170803	项羽技能3lv3	18	3	3	12000	15000	3	15	10
	1170804	项羽技能3lv4	18	3	4	30000	40000	3	15	10
	1170805	项羽技能3lv5	18	3	5	89999	99999	3	15	10
	1170901	项羽技能4lv1	18	9	1	1000	2000	0	0	10
	1170902	项羽技能4lv2	18	9	2	5000	7000	0	0	10
	1170903	项羽技能4lv3	18	9	3	12000	15000	0	0	10
	1170904	项羽技能4lv4	18	9	4	30000	40000	0	0	10
	1170905	项羽技能4lv5	18	9	5	89999	99999	0	0	10
	1180101	噬毒者连续技第1击lv1	19	0	1	100	1000	0	0	10
	1180102	噬毒者连续技第1击lv2	19	0	2	1000	5000	0	0	10
	1180103	噬毒者连续技第1击lv3	19	0	3	5000	12000	0	0	10
	1180104	噬毒者连续技第1击lv4	19	0	4	18888	30000	0	0	10
	1180105	噬毒者连续技第1击lv5	19	0	5	66666	80000	0	0	10
	1180601	噬毒者技能1陷阱lv1	19	1	1	150	1000	0	0	10
	1180602	噬毒者技能1陷阱lv2	19	1	2	1800	5000	0	0	10
	1180603	噬毒者技能1陷阱lv3	19	1	3	6823	12000	0	0	10
	1180604	噬毒者技能1陷阱lv4	19	1	4	21000	30000	0	0	10
	1180605	噬毒者技能1陷阱lv5	19	1	5	68888	80000	0	0	10
	1180701	噬毒者技能2毒火lv1	19	2	1	150	2000	0	10	10
	1180702	噬毒者技能2毒火lv2	19	2	2	1800	7000	0	10	10
	1180703	噬毒者技能2毒火lv3	19	2	3	6823	15000	0	10	10
	1180704	噬毒者技能2毒火lv4	19	2	4	21000	40000	0	10	10
	1180705	噬毒者技能2毒火lv5	19	2	5	68888	99999	0	10	10
	1180801	噬毒者技能3毒气加血lv1	19	3	1	1000	2000	3	15	10
	1180802	噬毒者技能3毒气加血lv2	19	3	2	5000	7000	3	15	10
	1180803	噬毒者技能3毒气加血lv3	19	3	3	12000	15000	3	15	10
	1180804	噬毒者技能3毒气加血lv4	19	3	4	30000	40000	3	15	10
	1180805	噬毒者技能3毒气加血lv5	19	3	5	89999	99999	3	15	10
	1180901	噬毒者切换技lv1	19	9	1	1000	2000	0	0	10
	1180902	噬毒者切换技lv2	19	9	2	5000	7000	0	0	10
	1180903	噬毒者切换技lv3	19	9	3	12000	15000	0	0	10
	1180904	噬毒者切换技lv4	19	9	4	30000	40000	0	0	10
	1180905	噬毒者切换技lv5	19	9	5	89999	99999	0	0	10
	1188801	噬毒者闪避	19	4	1	10000	1000	0	0	10
